Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81,Column82,Column83,Column84,Column85,Column86,Column87,Column88,Column89
196810,0.406,0,0,0,0.406,0,0,0,0,0,0.406,4.881,0,0,0,4.881,0,0,0,0,0,4.881,29.272,17.499,19.299,16.306,21.093,19.557,22.713,18.243,18.002,20.803,29.272,30.687,-999,-999,-999,-999,-999,-999,-999,-999,-999,30.687,164.388,19.986,20.259,20.259,16.675,75.045,4995.509,6047.522,3959.974,3867.294,18335.707,122.5,80,5111.839,15.972,2.944,14.626,2.849,146.5,27134.807,2367.195,3067.812,104.759,-10.621,-27.905,-0.214,-0.116,-0.453,0.329,-0.109,0.581,-999,0.288,-0.001,-999,-3.451,-0.098,8.084,2.355,9.042,10.323,31,0,0
196811,0.437,0,0,0,0.437,0,0,0,0,0,0.437,5.014,0,0,0,5.014,0,0,0,0,0,5.014,20,14.357,16.234,13.367,18.091,18.701,17.539,18.613,16.962,17.804,20,20.992,-999,-999,-999,-999,-999,-999,-999,-999,-999,20.992,163.295,19.393,20.04,20.15,14.432,71.988,6430.209,6011.042,5266.663,2517.443,19717.166,92.5,67.5,4988.3,17.011,7.075,21.092,5.837,166,26609.969,2286.642,2890.523,110.797,-24.722,-26.238,-0.341,0.206,-0.116,-0.184,-0.027,0.44,-999,-0.068,0.471,-999,-4.64,-0.491,13.419,-1.32,8.193,12.232,18,12,0
196812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.224,13.169,14.198,13.036,16.178,12.618,16.281,13.488,15.64,15.038,14.471,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,20.259,20.259,20.04,19.236,77.66,6954.792,5107.17,5296.173,3371.238,20168.871,120,80,4963,12.348,3.987,15.053,4.339,136.5,26070.936,2116.742,2594.803,81.027,1.521,-14.407,-0.446,-0.672,-0.3,0.093,-999,-0.017,-0.488,0.453,0.273,-999,-4.656,-0.581,14.303,-1.783,9.21,14.81,19,12,0
196901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.642,10.935,10.938,10.444,16.123,-999,12.682,10.63,13.209,10.943,16.249,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,20.259,18.569,20.259,18.402,75.3,6358.887,4366.148,4107.805,2384.143,16694.584,145,55,5009.419,7.396,3.911,7.078,4.04,141.5,25509.098,1961.806,2346.922,42.565,-7.17,-33.364,-0.772,-0.725,-0.892,-0.614,0.493,-0.321,-0.391,-0.752,0.93,-999,-4.937,-1.543,8.471,-3.023,6.903,12.995,28,3,0
196902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.433,13.364,13.086,12.287,15.199,11.468,13.331,10.76,13.995,12.74,14.517,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,20.259,20.259,19.47,19.789,77.745,7030.586,6456.894,4214.782,3512.861,20701.102,120,60,5017.571,7.042,5.442,8.043,6.368,135,25613.607,2052.72,2446.461,103.3,-22.158,-18.912,-0.75,-0.266,-0.272,0.109,-0.485,-0.73,-0.745,-0.345,0.607,-999,-3.851,-1.321,10.387,-3.175,5.077,10.559,28,0,0
196903,4.933,0,2.318,0,2.615,0,1.793,0.301,0,2.318,2.615,64.121,0,31.285,0,32.835,0,25.063,3.4,0,31.285,32.835,15.615,13.766,15.619,11.748,15.212,11.571,15.797,14.941,12.902,15.619,15.61,17.805,-999,17.902,-999,17.247,-999,18.246,16.368,-999,17.902,17.728,130.473,19.657,18.987,19.829,20.259,76.65,6159.467,4893.315,5156.34,3609.121,19309.631,285,75,5010.419,12.421,3.203,14.403,1.95,141,25980.066,2265.634,2875.29,106.265,-13.624,-12.368,-0.505,0.092,0.14,0.192,0.037,0.348,-999,0.169,0.103,-999,-1.794,0.057,7.57,-1.119,6.121,7.946,21,10,0
196904,1.947,0,0.526,0,1.045,0,0.526,0,1.049,0.526,1.045,20.993,0,5.461,0,11.622,0,5.461,0,11.427,5.461,11.622,14.603,14.54,13.292,15.115,15.322,14.569,13.292,11.792,14.661,13.292,15.322,16.312,-999,15.174,-999,17.253,-999,15.174,-999,16.405,15.174,17.253,102.435,16.952,19.886,16.483,14.566,66.21,4486.714,4187.721,3719.742,2284.302,14330.905,112.5,70,5065.7,14.91,3.776,17.803,4.666,145.5,26729.934,2339.088,3009.729,144.43,1.071,-17.65,0.287,-0.013,-0.322,0.351,-0.088,0.18,-999,0.277,0.086,-999,2.268,2.409,4.742,-0.88,6.153,8.619,24,6,0
196905,14.799,6.557,13.676,0,1.78,0,2.175,4.271,0.074,7.42,1.78,215.054,99.708,204.964,0,22.014,0,26.329,68.363,0.741,110.134,22.014,17.242,18.114,16.326,18.547,17.5,13.25,14.649,14.801,-999,14.743,23.687,20.515,21.991,19.882,-999,17.707,-999,16.457,19.442,17.518,18.106,24.347,120.129,18.379,19.065,17.608,16.389,69.618,3673.846,3187.237,3115.756,1981.847,11659.696,275,70,5244.161,11.656,2.639,12.441,1.411,135,27196.645,2434.797,3212.168,110.832,-8.518,-10.744,0.113,0.29,0.034,0.475,0.312,0.076,-999,-0.197,0.433,-999,3.923,3.696,-0.56,2.841,8.662,10.038,31,0,0
196906,34.203,12.173,24.141,0,6.505,3.923,6.521,4.357,0,12.406,10.859,682.32,300.225,499.083,0,143.837,60.237,110.242,69.482,0,208.138,213.464,21.552,22.731,20.827,22.759,22.878,20.275,20.449,17.258,17.073,19.076,23.025,26.407,27.909,26.448,-999,23.502,23.958,26.942,22.22,-999,25.096,26.548,130.284,17.06,18.001,17.14,17.179,67.753,2752.071,2485.655,3258.157,2027.268,10264.58,285,62.5,5365.133,9.324,3.243,10.661,1.487,139,27798,2459.013,3271.564,86.658,-8.067,-13.063,0.201,0.667,0.048,0.392,0.335,0.674,-999,0.169,0.491,-999,3.829,3.674,2.139,2.877,8.348,10.953,30,0,0
196907,49.296,14.538,38.74,0,5.989,5.075,13.447,9.363,0,24.95,11.335,1398.898,446.962,1232.948,0,111.012,87.16,442.358,298.235,0,809.962,202.569,29.142,27.926,29.164,29.685,27.433,29.007,30.881,29.778,25.269,30.18,28.978,35.387,34.912,36.997,-999,30.7,33.033,38.901,39.088,-999,38.939,32.728,122.348,16.846,16.297,16.634,13.724,61.689,1118.866,2297.257,2703.58,1760.424,7655.304,217.5,82.5,5250,5.918,2.703,4.132,2.078,118.5,28515.969,2520.151,3393.897,62.399,6.726,5.222,0.402,-0.089,-0.127,0.091,-0.318,0.24,-999,-0.152,-0.426,-999,4.117,3.927,-0.146,2.878,11.064,13.247,31,0,0
196908,34.494,12.546,29.529,0,3.775,1.839,7.953,7.863,0,17.597,5.615,868.766,366.577,814.927,0,54.654,30.86,196.18,216.003,0,468.344,85.514,28.785,26.769,28.622,29.69,29.057,32.705,30.622,29.717,19.512,30.11,28.856,34.319,33.862,35.68,-999,32.422,35.463,36.594,37.98,-999,37.196,31.313,129.1,18.93,16.653,15.791,14.932,64.535,1916.571,2613.031,2302.484,1397.967,7996.007,207.5,77.5,5383.742,5.442,4.64,5.516,4.193,158.5,28286.387,2552.943,3444.832,85.622,-5.047,11.652,-0.404,0.065,-0.562,-0.332,0.237,0.305,-999,-0.328,0.442,0.204,3.901,3.981,-7.053,2.46,7.882,8.698,31,0,0
196909,15.674,8.436,12.584,0,3.208,0.53,1.303,2.639,0,4.292,3.938,275.063,181.779,238.905,0,49.193,8.494,16.572,38.313,0,58.691,61.423,26.724,23.929,25.347,25.231,28.181,31.973,28.349,27.354,25.522,27.499,29.032,29.867,28.057,29.188,-999,30.881,34.099,30.449,32.049,-999,30.761,31.113,125.727,18.723,19.114,15.959,14.103,66.13,3419.172,3452.596,3713.11,2709.913,12954.459,297.5,85,5241.5,11.996,3.041,11.626,3.655,154.5,27750.068,2504.433,3316.139,69.24,-3.751,15.653,0.725,0.298,-0.314,-0.036,0.29,0.031,-999,0.023,0.133,-0.115,4.875,5.421,1.432,1.366,9.937,10.02,30,0,0
196910,1.545,0,0,0,1.474,0,0,0,0,0,1.545,21.647,0,0,0,20.832,0,0,0,0,0,21.647,24.942,18.58,19.015,18.16,18.904,19.075,22.07,15.398,18.262,19.319,24.942,27.432,-999,-999,-999,-999,-999,-999,-999,-999,-999,27.432,161.993,20.095,20.04,19.931,15.439,73.371,5081.274,4785.497,5053.476,3691.889,18118.832,332.5,77.5,5164.968,13.844,1.947,13.142,0.815,135.5,27298.678,2402.599,3147.1,109.459,-7.723,-13.688,0.389,0.147,-0.116,-0.13,0.49,0.647,-999,-0.181,-0.001,-999,4.284,6.06,-1.986,1.721,6.945,8.9,25,6,0
196911,2.877,0,0,0,2.877,0,0,0,0,0,2.877,51.585,0,0,0,51.585,0,0,0,0,0,51.585,22.216,15.167,15.123,18.015,21.806,14.448,16.196,13.363,16.381,15.098,22.216,25.847,-999,-999,-999,25.231,-999,-999,-999,-999,-999,25.847,139.547,18.422,19.196,16.536,16.637,69.12,4990.995,5445.511,4233.312,4332.597,18552.301,272.5,77.5,5018.4,14.807,3.58,11.763,2.778,130,26295.633,2310.24,2894.085,114.502,-1.88,10.439,-0.257,0.026,-0.25,-0.186,0.057,-0.695,-999,0.249,-0.061,-999,2.077,5.446,8.334,0.617,9.549,11.118,30,0,0
196912,2.624,0,0,0,2.551,0,0,0,0,0,2.624,33.742,0,0,0,32.989,0,0,0,0,0,33.742,20.067,14.122,14.118,13.857,19.874,15.247,15.35,11.668,15.504,14.009,20.067,22.128,-999,-999,-999,21.208,-999,-999,-999,-999,-999,22.128,145.72,18.775,19.936,18.022,17.878,72.788,5402.395,6292.829,4161.347,2949,18361.844,135,55,5029.484,6.738,4.605,7.342,6.058,134.5,25590.291,2197.718,2717.539,105.331,-22.631,-4.292,-0.163,0.306,-0.634,-0.091,-999,-0.465,-0.472,0.028,0.476,-999,-0.518,3.875,15.392,0.264,9.381,12.638,31,0,0
197001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.256,11.841,13.877,10.416,13.101,11.905,14.055,16.69,11.833,15.271,13.13,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,19.548,19.931,19.986,18.781,76.165,5128.094,4267.104,5874.821,3150.745,17933.057,277.5,72.5,5022.742,10.294,3.927,10.275,3.092,137,25853.258,2016.468,2471.634,70.34,-21.693,-2.676,-0.815,0.055,-0.245,-0.748,0.565,-0.385,0.088,-0.381,0.503,-999,-2.41,3.256,12.251,-0.611,10.203,12.24,20,11,0
197002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.139,12.204,12.777,10.545,14.944,12.844,13.816,11.425,12.441,13.51,14.329,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,20.259,18.975,18.151,18.883,74.44,5681.521,5503.236,5948.6,4713.765,21364.893,277.5,62.5,4942.75,10.385,2.139,8.428,1.485,170,25711.215,2042.463,2507.358,82.439,-9.385,0.766,-0.345,0.313,0.072,-0.029,0.055,-0.432,-0.175,-0.701,-0.18,-999,-2.007,3.497,10.487,-0.06,9.6,11.86,27,1,0
197003,0.739,0,0,0,0.739,0,0,0,0,0,0.739,8.634,0,0,0,8.634,0,0,0,0,0,8.634,-999,12.056,12.934,11.652,-999,14.203,15.502,10.993,14.168,13.672,-999,18.132,-999,-999,-999,17.567,-999,-999,-999,-999,-999,18.132,150.515,19.478,18.982,18.903,17.075,72.798,4593.072,5089.641,4193.482,3154.75,16641.57,145,57.5,5124.291,6.121,4.192,3.792,4.047,147,25814.162,2122.442,2592.936,98.656,-18.915,-12.28,-0.517,0.299,-0.655,0.009,0.572,-0.806,-999,-0.541,0.335,-999,-2.285,3.215,12.364,0.97,8.559,9.422,31,0,0
197004,7.5,0,6.536,0,0.964,0,4.165,2.371,0,6.536,0.964,111.382,0,100.803,0,10.579,0,70.782,30.022,0,100.803,10.579,18.179,14.151,18.513,13.874,16.847,16.373,19.654,16.992,14.383,18.513,17.01,20.76,-999,21.349,-999,18.72,-999,22.83,19.374,-999,21.349,18.699,135.965,16.866,18.907,19.936,14.799,68.675,3850.993,4148.456,3701.012,2534.188,13886.549,142.5,77.5,5087.467,15.163,2.582,16.558,2.955,155.5,26931.834,2359.755,3039.836,126.609,8.943,-16.185,-0.229,-0.206,0.132,0.322,-0.291,0.008,-999,0.343,-0.17,-999,-1.926,3.649,6.99,1.979,7.627,8.838,30,0,0
197005,7.347,4.645,7.79,0,0,0,0.076,2.694,0,3.368,0,104.702,72.427,111.961,0,0,0,0.812,33.862,0,42.968,0,16.494,18.34,16.611,18.835,18.111,16.074,12.5,14.807,15.487,14.776,17.61,19.524,21.807,19.659,-999,-999,-999,13.722,17.524,-999,17.397,-999,0,16.909,18.798,15.75,14.01,63.849,3208.896,2693.047,3196.412,1749.808,10588.339,285,72.5,5210,11.03,3.536,13.962,3.588,127,27682.938,2427.562,3200.657,108.006,8.582,-1.916,0.423,-0.272,-0.075,0.097,-0.035,0.1,-999,0.273,0.17,-999,-2.047,3.237,9.45,3.898,9.457,13.126,31,0,0
197006,34.626,10.318,24.867,0,5.353,5.063,6.914,6.557,0,14.988,10.767,712.969,295.219,541.942,0,106.598,98.011,103.298,121.256,0,258.65,212.68,24.383,23.829,23.07,26.763,23.916,28.134,22.157,23.512,20.782,22.443,26.504,28.898,29.017,28.409,-999,26.271,31.697,27.375,28.694,-999,27.909,29.887,129.682,17.214,18.995,15.043,13.866,63.396,2692.087,2942.022,3032.164,1671.291,10075.183,275,87.5,5278.167,7.85,4.628,9.85,3.99,164,27931.602,2497.158,3314.044,83.28,4.628,9.953,0.911,0.011,-0.089,-0.167,-0.232,0.046,-999,0.485,0.801,-999,-2.678,2.214,10.32,3.151,10.525,13.395,28,2,0
197007,35.563,8.274,29.348,0,2.954,3.708,12.028,7.779,0,21.639,6.987,1033.518,309.083,904.545,0,59.274,90.449,337.118,219.765,0,615.313,160.752,29.21,28.038,27.827,28.153,25.881,34.059,30.264,23.773,21.995,27.659,31.963,36.211,35.719,36.486,-999,28.316,38.532,38.154,34.968,-999,36.744,35.58,129.893,16.377,17.61,14.634,14.485,61.494,1181.928,2522.597,2351.921,2097.707,7972.941,215,87.5,5437.871,6.846,4.443,4.595,3.985,123,28590.16,2479.842,3344.09,64.926,1.363,-13.065,0.095,-0.365,-0.536,0.577,-0.217,0.459,-999,-0.226,0.014,-999,-4.789,-0.496,4.933,3.962,11.953,11.781,31,0,0
197008,31.476,8.32,27.156,0,3.341,1.418,10.229,7.577,0,19.187,5.016,827.003,286.179,779.712,0,54.773,25.835,248.963,218.674,0,504.307,84.277,31.338,29.232,30,32.658,32.076,34.341,31.041,29.817,29.909,30.372,34.374,36.94,34.383,36.667,-999,33.944,37.93,37.843,38.977,-999,37.973,37.453,137.185,16.166,15.454,15.239,16.176,61.419,2517.011,2587.78,2536.125,1873.55,9269.261,327.5,82.5,5388.516,10.145,3.18,12.216,3.238,107,28522.58,2571.489,3481.686,56.439,-0.937,20.855,0.045,0.012,-0.479,0.38,0.624,0.58,-999,-0.242,0.691,0.457,-4.476,-0.456,8.054,5.756,14.496,11.38,31,0,0
197009,15.211,2.907,14.013,0,1.884,0,5.777,4.712,0,11.317,1.884,253.019,40.799,236.903,0,25.711,0,118.566,68.529,0,198.68,25.711,29.25,26.308,29.046,25.594,29.882,26.559,31.326,28.523,26.223,29.836,29.745,32.954,30.739,33.248,-999,31.793,-999,35.329,32.766,-999,33.899,32.057,131.895,18.875,18.551,17.71,15.938,69.102,2851.502,3373.969,3771.103,2697.142,12364.539,172.5,85,5274.533,9.151,2.135,7.13,2.269,122,27869.633,2495.734,3310.756,65.804,1.74,9.875,0.2,-0.141,-0.205,-0.529,0.289,0.228,-999,-0.284,0.234,-0.544,-5.12,-0.535,6.258,4.997,12.688,10.023,30,0,0
197010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.624,20.579,19.012,21.212,23.202,19.897,18.46,16.28,21.288,17.557,22.423,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,19.657,18.671,18.156,16.519,71.08,5073.849,5106.789,3687.566,3426.757,16834.287,235,82.5,5097.064,14.726,1.844,15.337,2.593,137,27187.838,2430.451,3164.697,87.625,3.239,-11.939,0.232,-0.383,-0.467,0.413,-0.3,0.35,-999,0.278,0.025,-999,-6.092,-0.834,14.734,3.739,13.186,11.245,27,4,0
197011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.733,15.738,15.225,17.772,19.943,17.139,15.808,13.459,18.733,14.687,19.006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,19.657,18.454,18.536,17.03,71.705,6101.976,4363.463,4667.744,3870.96,18473.756,140,72.5,5051.1,16.851,2.43,16.687,2.606,138,26484.666,2243.162,2851.491,79.63,7.026,5.54,-0.21,-0.34,-0.022,0.105,-0.118,-0.136,-999,0.133,0.03,-999,-5.584,-0.686,18.055,2.907,12.945,12.08,29,1,0
197012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.362,14.365,16.622,17.309,17.737,-999,20.289,14.542,16.448,18.718,18.76,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,20.259,19.602,19.784,15.833,73.446,6404.528,5700.097,5801.027,2977.722,20320.553,10,87.5,5019.613,11.334,3.64,12.146,2.175,143.5,25684.16,2147.376,2637.593,89.922,4.506,-18.026,-0.171,-0.478,-0.445,0.076,-999,0.216,-0.22,0.372,0.214,-999,-4.75,-1.561,24.763,0.479,14.138,14.173,15,16,0
197101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.171,-999,16.657,-999,12.789,-999,17.092,13.804,13.117,16.657,13.651,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,19.448,18.81,19.988,16.397,72.668,6152.282,3997.872,6214.263,3862.082,19659.912,72.5,77.5,4873.323,15.87,3.234,15.801,2.437,139.5,25959.096,1993.091,2438.658,47.017,6.329,-14.505,-0.431,-0.608,0.005,-0.585,0.173,-0.116,0.25,0.535,-0.041,-999,-6.575,-3.379,24.723,1.248,11.612,14.581,26,5,0
197102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.181,13.286,14.909,-999,15.08,16.103,15.533,-999,-999,15.533,15.394,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,20.259,19.657,19.664,17.524,75.078,5073.206,5636.173,6211.626,3753.349,20177.025,282.5,80,4990.929,6.327,2.877,4.623,2.22,143.5,26083.965,1992.315,2434.942,26.732,-0.921,-0.634,-0.196,-0.249,-0.421,-0.534,-0.75,-0.267,-0.083,-0.549,0.286,-999,-4.436,-3.519,21.361,4.173,14.283,13.835,15,13,0
197103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.685,13.287,14.084,12.875,15.399,13.479,15.726,11.091,15.183,14.881,15.753,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,19.181,20.259,19.672,18.093,75.28,5215.759,5643.226,4790.427,3348.718,18533.547,117.5,77.5,5103.936,10.035,2.436,10.511,2.682,150.5,26083.033,2227.591,2830.793,71.032,-7.109,2.165,-0.458,-0.09,-0.436,0.124,0.098,-0.001,-999,-0.253,0.106,-999,-0.89,-0.98,25.224,1.711,11.446,10.227,25,6,0
197104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.458,14.204,13.317,14.327,17.088,14.94,12.996,11.862,15.051,12.425,16.627,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,17.421,19.659,16.563,14.204,66.125,3816.537,3903.051,2743.612,2199.787,12344.37,77.5,72.5,5141.533,13.075,2.874,14.167,1.879,137.5,26706.766,2306.948,3006.829,62.438,-5.486,0.759,-0.116,0.014,-0.369,-0.015,-0.324,0.138,-999,-0.243,0.151,-999,1.139,0.614,19.551,-1.025,9.263,10.157,28,2,0
197105,0.293,0.293,0.293,0,0,0,0,0,0,0,0,3.247,3.247,3.247,0,0,0,0,0,0,0,0,18.701,18.701,18.701,19.826,18.23,17.223,16.661,13.528,15.681,15.322,19.099,20.317,20.317,20.317,-999,-999,-999,-999,-999,-999,-999,-999,0,18.327,19.034,16.496,14.057,66.195,3312.183,3926.239,3024.863,2059.812,12034.262,95,75,5241.355,10.653,3.003,11.572,1.811,137.5,27490.742,2348.836,3121.369,65.704,2.129,-18.695,0.465,0.145,-0.041,0.37,-0.156,0.331,-999,0.495,0.383,-999,1.891,1.455,11.759,2.97,10.044,11.347,31,0,0
197106,9.873,6.393,8.922,0,1.255,0.339,1.223,0.8,0,2.818,1.799,193.63,163.159,194.801,0,16.46,4.46,13.674,10.749,0,37.132,23.964,24.049,24.16,22.898,29.19,24.519,29.846,21.743,20.346,22.509,21.148,27.435,27.292,29.403,26.922,-999,25.918,31.494,24.423,22.66,-999,23.859,28.819,127.325,18.972,19.986,16.871,17.665,71.624,2449.429,2622.732,2083.101,2078.594,9004.014,90,75,5339.567,8.815,1.936,8.727,1.918,158,27842.398,2440.628,3259.362,35.855,-3.972,4.326,-0.473,0.532,-0.334,0.482,-0.18,0.721,-999,-0.327,0.245,-999,2.204,1.631,11.308,2.871,10.669,11.965,28,2,0
197107,20.034,6.063,18.492,0,0.662,1.383,8.179,3.5,0,12.712,2.045,464.87,192.108,451.318,0,9.708,30.269,184.453,59.821,0,264.781,39.976,30.408,28.05,30.016,-999,28.393,31.763,31.256,30.536,28.179,30.742,31.839,35.016,33.518,34.918,-999,-999,36.617,36.52,34.117,-999,35.41,35.338,166.007,18.516,16.237,16.54,13.398,63.061,1628.523,1690.362,2470.918,1765.669,7393.402,0,75,5450.677,6.468,2.172,4.759,2.633,125,28369.713,2493.66,3378.618,32.06,-5.495,-6.797,-0.066,-1.023,-0.938,0.94,0.486,0.702,-999,-0.412,0.288,-999,2.927,2.294,8.703,4.755,11.694,11.45,31,0,0
197108,18.817,5.118,17.353,0,0.261,1.764,5.373,6.241,0,12.513,2.025,346.83,138.329,335.918,0,2.886,28.948,79.362,109.67,0,202.866,31.835,32.787,30.661,31.973,28.989,-999,36.194,31.8,34.237,26,32.38,36.194,36.676,35.328,36.479,-999,32.849,38.858,35.862,39.34,-999,36.812,37.138,145.834,17.919,17.481,14.739,14.801,63.274,2153.945,2700.327,3026.28,2427.915,10033.178,242.5,85,5292,9.584,3.085,8.105,3.147,164.5,28354.74,2505.527,3390.782,48.051,2.248,9.295,0.506,-0.473,-1.155,0.221,1.132,0.813,-999,-0.547,0.664,0.746,4.815,4.229,10.128,5.756,12.136,10.89,31,0,0
197109,1.483,1.779,1.779,0,0.201,0,0,0,0,0,0.201,18.881,23.361,23.361,0,2.175,0,0,0,0,0,2.175,25.562,23.388,23.388,25.008,25.916,31.055,29.354,24.953,24.339,27.49,30,27.269,26.233,26.233,-999,-999,-999,-999,-999,-999,-999,30.518,166.216,17.473,18.372,17.396,12.939,64.4,2899.437,3446.444,3724.483,2332.557,12078.857,247.5,82.5,5274.433,11.047,1.512,10.745,1.576,127,28089.066,2470.763,3257.786,64.97,1.885,-0.171,0.351,0.096,-0.692,-0.347,0.394,0.327,-999,-0.021,0.291,-0.674,3.457,4.09,6.604,5.562,12.571,11.347,30,0,0
197110,2.917,0,0,0,2.917,0,0,0,0,0,2.917,51.345,0,0,0,51.345,0,0,0,0,0,51.345,26.709,19.319,20.025,20.741,25.342,24.556,23.782,15.619,21.388,20.58,26.709,29.527,-999,-999,-999,27.356,-999,-999,-999,-999,-999,29.527,139.65,19.064,19.069,18.148,15.492,69.749,5154,5280.065,4672.028,3985.153,18542.326,112.5,75,5101.968,17.293,2.577,17.187,1.45,139.5,27397.584,2410.989,3133.272,75.506,11.755,-10.888,0.523,-0.47,-0.55,0.517,-0.391,0.788,-999,0.677,-0.057,-999,2.17,3.635,15.367,3.839,13.068,10.358,24,7,0
197111,0.286,0,0,0,0.286,0,0,0,0,0,0.286,3.193,0,0,0,3.193,0,0,0,0,0,3.193,-999,15.433,15.821,16.258,-999,24.883,19.236,11.849,18.377,16.068,-999,22.945,-999,-999,-999,22.928,-999,-999,-999,-999,-999,22.945,151.096,18.053,19.548,18.093,16.576,70.541,5174.934,5496.194,4677.431,4261.23,19096.338,45,80,4983.133,16.378,2.443,15.667,2.282,144,26427.234,2280.619,2932.295,77.236,2.275,-2.93,0.017,-0.178,-0.709,0.097,-0.136,-0.235,-999,0.612,-0.512,-999,1.952,3.599,21.484,-0.62,9.671,12.322,30,0,0
197112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.372,14.633,19.688,17.223,17.4,-999,23.66,-999,14.579,23.66,18.23,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,19.767,18.454,19.936,15.183,71.258,5903.405,5402.913,6760.842,3583.14,21032.572,295,75,4936.323,11.888,3.596,10.777,3.715,137,25825.807,2165.78,2719.082,70.54,21.316,-23.305,0.221,-0.648,-0.58,0.051,-999,0.448,0.107,0.434,0.268,-999,0.728,3.15,18.741,-1.233,10.181,13.351,18,13,0
197201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.315,-999,21.519,13.409,15.722,-999,21.519,-999,13.433,21.519,15.756,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,20.259,18.233,19.986,18.176,74.574,6025.219,4937.303,7426.247,2401.175,20183.611,282.5,67.5,4894.419,9.35,5.945,13.371,4.443,147.5,25900.16,2086.769,2546.239,60.673,15.491,-37.121,0.096,-0.94,-0.143,-0.18,-0.234,0.338,0.458,-0.329,0.866,-999,-0.798,2.541,21.241,-2.906,9.181,11.64,17,14,0
197202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.239,10.397,13.231,-999,13.255,-999,13.946,-999,12.593,13.731,13.255,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,20.259,20.04,20.095,18.556,76.816,7011.073,4826.159,7593.637,3378.371,22203.535,272.5,70,4921.104,9.935,5.851,11.803,5.112,136.5,26051.758,1940.189,2289.775,43.684,4.063,-18.308,0.209,-0.756,0.018,-0.888,-0.076,0.098,0.123,0.442,0.767,-999,-1.344,2.446,19.65,1.34,10.935,12.512,20,9,0
197203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.275,12.658,12.49,14.451,13.52,13.456,12.054,-999,12.973,12.054,13.778,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,19.876,19.664,18.81,18.434,74.86,5115.553,4918.781,5472.255,3331.469,18337.248,292.5,72.5,5008.871,11.517,2.991,12.415,1.95,147,26458.902,2221.721,2796.107,85.001,-5.696,-11.176,0.08,-0.197,-0.361,-0.388,-0.141,0.267,-999,-0.07,0.153,-999,0.004,3.59,16.939,0.244,7.626,8.984,21,10,0
